clip_id,ground_truth,output,latency,num_downsampled_frames,num_frames
v_BasketballDunk_g03_c06,BasketballDunk,Basketball,1.047386884689331,3,66
v_BasketballDunk_g04_c01,BasketballDunk,Basketball,0.7611184120178223,2,51
v_BasketballDunk_g04_c02,BasketballDunk,Basketball,0.7463040351867676,2,55
v_BasketballDunk_g04_c03,BasketballDunk,Basketball,1.0460498332977295,3,62
v_BasketballDunk_g04_c04,BasketballDunk,Basketball,0.7658791542053223,2,48
v_BasketballDunk_g05_c01,BasketballDunk,Basketball,0.7697429656982422,2,52
v_BasketballDunk_g05_c02,BasketballDunk,Basketball,1.0462071895599365,3,80
v_BasketballDunk_g05_c03,BasketballDunk,BasketballDunk,0.858665943145752,2,56
v_BasketballDunk_g05_c04,BasketballDunk,Basketball,0.7699630260467529,2,52
v_BasketballDunk_g05_c05,BasketballDunk,Basketball,0.7659797668457031,2,53
v_BasketballDunk_g05_c06,BasketballDunk,Basketball,1.023026943206787,3,84
v_BasketballDunk_g06_c01,BasketballDunk,BasketballDunk,0.8357079029083252,2,52
v_BasketballDunk_g06_c02,BasketballDunk,BasketballDunk,1.1396751403808594,3,61
v_BasketballDunk_g06_c03,BasketballDunk,Basketball,0.7776448726654053,2,53
v_BasketballDunk_g06_c04,BasketballDunk,Basketball,1.0637822151184082,3,63
v_BasketballDunk_g07_c01,BasketballDunk,Basketball,0.7745838165283203,2,42
v_BasketballDunk_g07_c02,BasketballDunk,BasketballDunk,0.8478078842163086,2,35
v_BasketballDunk_g07_c03,BasketballDunk,BasketballDunk,0.8443219661712646,2,53
v_BasketballDunk_g07_c04,BasketballDunk,Basketball,0.7513792514801025,2,46
v_BasketballDunk_g07_c05,BasketballDunk,Basketball,0.769981861114502,2,37
v_BasketballDunk_g07_c06,BasketballDunk,Basketball,0.7484440803527832,2,51
v_BenchPress_g01_c01,BenchPress,BenchPress,1.3638732433319092,6,151
v_BenchPress_g01_c02,BenchPress,BenchPress,1.3923861980438232,6,180
v_BenchPress_g01_c03,BenchPress,BenchPress,1.0974137783050537,4,104
v_BenchPress_g01_c04,BenchPress,BenchPress,1.0795881748199463,4,105
v_BenchPress_g01_c05,BenchPress,BenchPress,1.0919430255889893,3,88
v_BenchPress_g01_c06,BenchPress,BenchPress,1.1219630241394043,4,111
v_BenchPress_g02_c01,BenchPress,BenchPress,1.143686294555664,3,81
v_BenchPress_g02_c02,BenchPress,BenchPress,1.129220724105835,4,98
v_BenchPress_g02_c03,BenchPress,BenchPress,1.7217400074005127,8,221
v_BenchPress_g02_c04,BenchPress,BenchPress,1.1522948741912842,4,95
v_BenchPress_g02_c05,BenchPress,BenchPress,1.1204500198364258,3,73
v_BenchPress_g02_c06,BenchPress,BenchPress,1.117814064025879,3,72
v_BenchPress_g02_c07,BenchPress,BenchPress,1.1118659973144531,3,78
v_BenchPress_g03_c01,BenchPress,BenchPress,1.0930161476135254,4,93
v_BenchPress_g03_c02,BenchPress,BenchPress,1.1155760288238525,4,100
v_BenchPress_g03_c03,BenchPress,BenchPress,1.4258081912994385,6,156
v_BenchPress_g03_c04,BenchPress,BenchPress,1.1510441303253174,4,105
v_BenchPress_g03_c05,BenchPress,BenchPress,1.0897679328918457,3,84
v_BenchPress_g03_c06,BenchPress,BenchPress,1.1072912216186523,3,83
v_BenchPress_g03_c07,BenchPress,BenchPress,1.0918960571289062,3,85
v_BenchPress_g04_c01,BenchPress,BenchPress,1.0996198654174805,3,70
v_BenchPress_g04_c02,BenchPress,BenchPress,1.0786030292510986,3,70
v_BenchPress_g04_c03,BenchPress,BenchPress,1.7376360893249512,7,208
v_BenchPress_g04_c04,BenchPress,BenchPress,1.5789940357208252,7,204
v_BenchPress_g04_c05,BenchPress,BenchPress,1.1698708534240723,5,148
v_BenchPress_g04_c06,BenchPress,BenchPress,1.1570003032684326,6,176
v_BenchPress_g04_c07,BenchPress,BenchPress,0.9391589164733887,3,75
v_BenchPress_g05_c01,BenchPress,BenchPress,0.9201309680938721,3,74
v_BenchPress_g05_c02,BenchPress,BenchPress,0.9128918647766113,3,67
v_BenchPress_g05_c03,BenchPress,BenchPress,0.931178092956543,3,65
v_BenchPress_g05_c04,BenchPress,BenchPress,1.6402249336242676,10,298
v_BenchPress_g05_c05,BenchPress,BenchPress,1.155561923980713,6,165
v_BenchPress_g05_c06,BenchPress,BenchPress,1.4085230827331543,7,195
v_BenchPress_g05_c07,BenchPress,BenchPress,0.9421958923339844,3,64
v_BenchPress_g06_c01,BenchPress,BenchPress,0.9189014434814453,3,68
v_BenchPress_g06_c02,BenchPress,BenchPress,0.9157660007476807,3,66
v_BenchPress_g06_c03,BenchPress,BenchPress,0.9198641777038574,3,65
v_BenchPress_g06_c04,BenchPress,BenchPress,1.6581878662109375,9,252
v_BenchPress_g06_c05,BenchPress,BenchPress,1.1553490161895752,5,128
v_BenchPress_g06_c06,BenchPress,BenchPress,0.9290897846221924,4,96
v_BenchPress_g06_c07,BenchPress,BenchPress,0.9198300838470459,3,84
v_BenchPress_g07_c01,BenchPress,BenchPress,0.9211368560791016,3,73
v_BenchPress_g07_c02,BenchPress,BenchPress,0.9199681282043457,3,71
v_BenchPress_g07_c03,BenchPress,BenchPress,0.919741153717041,3,72
v_BenchPress_g07_c04,BenchPress,BenchPress,1.654306173324585,10,272
v_BenchPress_g07_c05,BenchPress,BenchPress,1.1675701141357422,5,132
v_BenchPress_g07_c06,BenchPress,BenchPress,0.927069902420044,3,87
v_BenchPress_g07_c07,BenchPress,HandstandPushups,0.9546539783477783,3,79
v_Biking_g01_c01,Biking,Biking,1.1222050189971924,6,151
v_Biking_g01_c02,Biking,Biking,1.1324670314788818,6,151
v_Biking_g01_c03,Biking,Biking,1.1039958000183105,6,151
v_Biking_g01_c04,Biking,Biking,1.3697359561920166,7,181
v_Biking_g02_c01,Biking,Biking,1.344296932220459,8,240
v_Biking_g02_c02,Biking,Biking,1.3497569561004639,8,240
v_Biking_g02_c03,Biking,Biking,1.3562939167022705,8,240
v_Biking_g02_c04,Biking,Biking,1.3382937908172607,8,240
v_Biking_g02_c05,Biking,Biking,1.1214990615844727,6,180
v_Biking_g02_c06,Biking,Biking,1.3611230850219727,8,239
v_Biking_g02_c07,Biking,HorseRace,1.3737506866455078,8,240
v_Biking_g03_c01,Biking,Biking,2.146026849746704,13,379
v_Biking_g03_c02,Biking,Biking,2.086933135986328,13,380
v_Biking_g03_c03,Biking,Biking,1.8762240409851074,12,356
v_Biking_g03_c04,Biking,Biking,2.1020143032073975,13,378
v_Biking_g04_c01,Biking,Biking,1.345395803451538,8,240
v_Biking_g04_c02,Biking,SkateBoarding,1.1927392482757568,6,180
v_Biking_g04_c03,Biking,Biking,1.358781099319458,8,240
v_Biking_g04_c04,Biking,HorseRiding,1.4088499546051025,8,216
v_Biking_g04_c05,Biking,Biking,1.3622641563415527,8,213
v_Biking_g05_c01,Biking,Biking,1.588744878768921,10,300
v_Biking_g05_c02,Biking,Biking,1.3630812168121338,7,201
v_Biking_g05_c03,Biking,Biking,1.3339500427246094,7,200
v_Biking_g05_c04,Biking,Biking,1.3574349880218506,7,201
v_Biking_g05_c05,Biking,Biking,1.1271817684173584,6,163
v_Biking_g05_c06,Biking,Biking,1.1110987663269043,6,180
v_Biking_g05_c07,Biking,Biking,1.1120882034301758,6,180
v_Biking_g06_c01,Biking,Biking,0.8998551368713379,4,101
v_Biking_g06_c02,Biking,Biking,1.1142678260803223,6,157
v_Biking_g06_c03,Biking,Biking,1.376453161239624,7,201
v_Biking_g06_c04,Biking,Biking,1.3459680080413818,8,235
v_Biking_g06_c05,Biking,Biking,1.3624889850616455,7,201
v_Biking_g07_c01,Biking,Biking,1.6073269844055176,10,300
v_Biking_g07_c02,Biking,Biking,1.888826847076416,12,360
v_Biking_g07_c03,Biking,Biking,2.141026258468628,14,400
v_Biking_g07_c04,Biking,Biking,1.6036410331726074,10,299
v_Biking_g07_c05,Biking,Biking,1.3676376342773438,7,192
v_Biking_g07_c06,Biking,Biking,1.3408868312835693,8,240
v_Billiards_g01_c01,Billiards,Billiards,1.6185259819030762,10,274
v_Billiards_g01_c02,Billiards,Billiards,2.113919973373413,13,383
v_Billiards_g01_c03,Billiards,Billiards,2.093763828277588,14,395
v_Billiards_g01_c04,Billiards,Billiards,1.3487250804901123,7,189
v_Billiards_g01_c05,Billiards,Billiards,1.8954710960388184,12,352
v_Billiards_g01_c06,Billiards,Billiards,1.597059726715088,10,298
v_Billiards_g02_c01,Billiards,Billiards,1.8842360973358154,12,336
v_Billiards_g02_c02,Billiards,Billiards,1.870784044265747,11,313
v_Billiards_g02_c03,Billiards,Billiards,2.110603094100952,14,392
v_Billiards_g02_c04,Billiards,Billiards,1.91339111328125,12,356
v_Billiards_g02_c05,Billiards,Billiards,2.107239007949829,14,399
v_Billiards_g02_c06,Billiards,Billiards,1.8759889602661133,12,336
v_Billiards_g02_c07,Billiards,Billiards,2.0993709564208984,14,392
v_Billiards_g03_c01,Billiards,Billiards,1.376297950744629,8,213
v_Billiards_g03_c02,Billiards,Billiards,2.13173508644104,13,383
v_Billiards_g03_c03,Billiards,Billiards,1.598877191543579,10,275
v_Billiards_g03_c04,Billiards,Billiards,1.609816074371338,9,270
v_Billiards_g03_c05,Billiards,Billiards,1.5842339992523193,10,287
v_Billiards_g04_c01,Billiards,Billiards,1.1250369548797607,6,174
v_Billiards_g04_c02,Billiards,Billiards,1.6032490730285645,10,299
v_Billiards_g04_c03,Billiards,Billiards,1.6009469032287598,9,268
v_Billiards_g04_c04,Billiards,Billiards,1.5901551246643066,10,279
v_Billiards_g04_c05,Billiards,Billiards,1.3480770587921143,8,234
v_Billiards_g04_c06,Billiards,Billiards,1.6116461753845215,10,297
v_Billiards_g04_c07,Billiards,Billiards,1.364414930343628,7,191
v_Billiards_g05_c01,Billiards,Billiards,2.137842893600464,13,365
v_Billiards_g05_c02,Billiards,Billiards,2.6554269790649414,17,481
v_Billiards_g05_c03,Billiards,Billiards,2.9413981437683105,20,592
v_Billiards_g05_c04,Billiards,Billiards,2.1284689903259277,13,374
v_Billiards_g05_c05,Billiards,Billiards,1.8870439529418945,11,303
v_Billiards_g05_c06,Billiards,Billiards,1.8810369968414307,12,359
v_Billiards_g06_c01,Billiards,Billiards,1.6124553680419922,9,251
v_Billiards_g06_c02,Billiards,Billiards,1.8759238719940186,12,346
v_Billiards_g06_c03,Billiards,Billiards,2.1267101764678955,13,370
v_Billiards_g06_c04,Billiards,Billiards,1.5973680019378662,10,299
v_Billiards_g06_c05,Billiards,Billiards,1.608802080154419,9,261
v_Billiards_g07_c01,Billiards,Billiards,1.8803966045379639,11,316
v_Billiards_g07_c02,Billiards,Billiards,1.5966877937316895,9,258
v_Billiards_g07_c03,Billiards,Billiards,1.5931110382080078,10,273
v_Billiards_g07_c04,Billiards,Billiards,1.5918810367584229,10,281
v_BlowDryHair_g01_c01,BlowDryHair,BlowDryHair,1.670382022857666,9,242
v_BlowDryHair_g01_c02,BlowDryHair,BlowDryHair,1.4551990032196045,8,219
v_BlowDryHair_g01_c03,BlowDryHair,BlowDryHair,1.2050740718841553,6,167
v_BlowDryHair_g01_c04,BlowDryHair,BlowDryHair,1.1834039688110352,5,143
v_BlowDryHair_g02_c01,BlowDryHair,ApplyEyeMakeup,1.1830499172210693,5,128
v_BlowDryHair_g02_c02,BlowDryHair,ApplyEyeMakeup,1.1836090087890625,5,137
v_BlowDryHair_g02_c03,BlowDryHair,BlowDryHair,1.418238878250122,7,190
v_BlowDryHair_g02_c04,BlowDryHair,BlowDryHair,1.4224700927734375,7,210
v_BlowDryHair_g02_c05,BlowDryHair,BlowDryHair,1.4220638275146484,8,237
v_BlowDryHair_g03_c01,BlowDryHair,BlowDryHair,1.4166779518127441,8,237
v_BlowDryHair_g03_c02,BlowDryHair,ApplyEyeMakeup,1.6819047927856445,9,242
v_BlowDryHair_g03_c03,BlowDryHair,BlowDryHair,1.1898651123046875,5,134
v_BlowDryHair_g03_c04,BlowDryHair,BlowDryHair,1.4314136505126953,7,190
v_BlowDryHair_g03_c05,BlowDryHair,ApplyEyeMakeup,0.9779331684112549,4,119
v_BlowDryHair_g04_c01,BlowDryHair,BlowDryHair,1.965649127960205,12,343
v_BlowDryHair_g04_c02,BlowDryHair,BlowDryHair,1.4313709735870361,7,205
v_BlowDryHair_g04_c03,BlowDryHair,BlowDryHair,1.2030227184295654,6,170
v_BlowDryHair_g04_c04,BlowDryHair,BlowDryHair,1.1846189498901367,6,171
v_BlowDryHair_g04_c05,BlowDryHair,BlowDryHair,0.9718680381774902,4,117
v_BlowDryHair_g05_c01,BlowDryHair,BlowDryHair,1.1860861778259277,5,138
v_BlowDryHair_g05_c02,BlowDryHair,ApplyEyeMakeup,1.1850800514221191,6,151
v_BlowDryHair_g05_c03,BlowDryHair,BlowDryHair,1.4321420192718506,7,188
v_BlowDryHair_g05_c04,BlowDryHair,BlowDryHair,0.9582479000091553,3,87
v_BlowDryHair_g05_c05,BlowDryHair,BlowDryHair,0.9534108638763428,4,95
v_BlowDryHair_g06_c01,BlowDryHair,BlowDryHair,1.4185051918029785,7,194
v_BlowDryHair_g06_c02,BlowDryHair,BlowDryHair,1.4157848358154297,7,203
v_BlowDryHair_g06_c03,BlowDryHair,ApplyEyeMakeup,0.9607729911804199,4,97
v_BlowDryHair_g06_c04,BlowDryHair,BlowDryHair,1.2014079093933105,6,172
v_BlowDryHair_g06_c05,BlowDryHair,BlowDryHair,1.4185819625854492,8,223
v_BlowDryHair_g06_c06,BlowDryHair,BlowDryHair,1.4139859676361084,7,190
v_BlowDryHair_g06_c07,BlowDryHair,BlowDryHair,1.1854150295257568,6,166
v_BlowDryHair_g07_c01,BlowDryHair,BlowDryHair,0.9697918891906738,3,68
v_BlowDryHair_g07_c02,BlowDryHair,BlowDryHair,0.9575769901275635,3,73
v_BlowDryHair_g07_c03,BlowDryHair,BlowDryHair,0.9550299644470215,3,78
v_BlowDryHair_g07_c04,BlowDryHair,BlowDryHair,0.9528658390045166,3,78
v_BlowDryHair_g07_c05,BlowDryHair,Haircut,0.8836710453033447,3,80
v_BlowDryHair_g07_c06,BlowDryHair,BlowDryHair,0.9481661319732666,3,86
v_BlowDryHair_g07_c07,BlowDryHair,BlowDryHair,0.9567909240722656,3,85
v_BlowingCandles_g01_c01,BlowingCandles,BrushingTeeth,0.7356338500976562,2,60
v_BlowingCandles_g01_c02,BlowingCandles,BlowingCandles,0.949674129486084,3,75
v_BlowingCandles_g01_c03,BlowingCandles,BlowingCandles,1.1931891441345215,5,125
v_BlowingCandles_g01_c04,BlowingCandles,BlowingCandles,0.9731090068817139,3,68
v_BlowingCandles_g02_c01,BlowingCandles,BlowingCandles,0.9513320922851562,3,75
v_BlowingCandles_g02_c02,BlowingCandles,BlowingCandles,0.9636337757110596,4,115
v_BlowingCandles_g02_c03,BlowingCandles,BlowingCandles,0.9595780372619629,4,120
v_BlowingCandles_g02_c04,BlowingCandles,BlowingCandles,0.9644758701324463,3,76
v_BlowingCandles_g03_c01,BlowingCandles,BlowingCandles,0.9564371109008789,3,75
v_BlowingCandles_g03_c02,BlowingCandles,BlowingCandles,0.7350139617919922,2,52
v_BlowingCandles_g03_c03,BlowingCandles,BlowingCandles,1.4360618591308594,7,186
v_BlowingCandles_g03_c04,BlowingCandles,BlowingCandles,0.7175521850585938,2,52
v_BlowingCandles_g04_c01,BlowingCandles,BlowingCandles,1.1997549533843994,5,145
v_BlowingCandles_g04_c02,BlowingCandles,BlowingCandles,0.985835075378418,4,93
v_BlowingCandles_g04_c03,BlowingCandles,BlowingCandles,0.7292287349700928,2,56
v_BlowingCandles_g04_c04,BlowingCandles,BlowingCandles,0.9559669494628906,4,101
v_BlowingCandles_g04_c05,BlowingCandles,BlowingCandles,1.1921260356903076,5,125
v_BlowingCandles_g05_c01,BlowingCandles,BlowingCandles,0.9699277877807617,4,93
v_BlowingCandles_g05_c02,BlowingCandles,BlowingCandles,0.9545772075653076,3,75
v_BlowingCandles_g05_c03,BlowingCandles,BlowingCandles,0.7420198917388916,1,30
v_BlowingCandles_g05_c04,BlowingCandles,BlowingCandles,0.9598550796508789,3,82
v_BlowingCandles_g05_c05,BlowingCandles,BlowingCandles,0.9608078002929688,4,96
v_BlowingCandles_g06_c01,BlowingCandles,BlowingCandles,0.9621529579162598,3,85
v_BlowingCandles_g06_c02,BlowingCandles,BlowingCandles,1.1918647289276123,5,141
v_BlowingCandles_g06_c03,BlowingCandles,BlowingCandles,1.1826729774475098,5,150
v_BlowingCandles_g06_c04,BlowingCandles,BlowingCandles,0.9742588996887207,4,115
v_BlowingCandles_g06_c05,BlowingCandles,BlowingCandles,1.1795027256011963,5,150
v_BlowingCandles_g06_c06,BlowingCandles,BlowingCandles,1.1856560707092285,5,136
v_BlowingCandles_g06_c07,BlowingCandles,BlowingCandles,1.182436227798462,5,134
v_BlowingCandles_g07_c01,BlowingCandles,ApplyEyeMakeup,0.7329950332641602,2,50
v_BlowingCandles_g07_c02,BlowingCandles,PlayingDhol,0.6865189075469971,2,55
v_BlowingCandles_g07_c03,BlowingCandles,BlowingCandles,1.202544927597046,5,125
v_BlowingCandles_g07_c04,BlowingCandles,BlowingCandles,0.9723117351531982,3,75
v_BodyWeightSquats_g01_c01,BodyWeightSquats,BodyWeightSquats,1.7195370197296143,9,267
v_BodyWeightSquats_g01_c02,BodyWeightSquats,BodyWeightSquats,1.696913242340088,9,252
v_BodyWeightSquats_g01_c03,BodyWeightSquats,BodyWeightSquats,1.695936918258667,9,250
v_BodyWeightSquats_g01_c04,BodyWeightSquats,BodyWeightSquats,1.2395949363708496,6,174
v_BodyWeightSquats_g02_c01,BodyWeightSquats,BodyWeightSquats,1.0210440158843994,4,102
v_BodyWeightSquats_g02_c02,BodyWeightSquats,BodyWeightSquats,0.7669262886047363,2,57
v_BodyWeightSquats_g02_c03,BodyWeightSquats,BodyWeightSquats,0.9909179210662842,4,117
v_BodyWeightSquats_g02_c04,BodyWeightSquats,BodyWeightSquats,1.2365508079528809,5,121
v_BodyWeightSquats_g03_c01,BodyWeightSquats,BaseballPitch,1.1411328315734863,5,132
v_BodyWeightSquats_g03_c02,BodyWeightSquats,BaseballPitch,0.6910510063171387,2,52
v_BodyWeightSquats_g03_c03,BodyWeightSquats,ApplyEyeMakeup,0.7166898250579834,2,48
v_BodyWeightSquats_g03_c04,BodyWeightSquats,JumpingJack,0.9395956993103027,4,101
v_BodyWeightSquats_g03_c05,BodyWeightSquats,JumpingJack,0.9226870536804199,3,75
v_BodyWeightSquats_g04_c01,BodyWeightSquats,BodyWeightSquats,1.2140390872955322,5,130
v_BodyWeightSquats_g04_c02,BodyWeightSquats,BodyWeightSquats,0.7674710750579834,2,59
v_BodyWeightSquats_g04_c03,BodyWeightSquats,BodyWeightSquats,0.9863417148590088,3,88
v_BodyWeightSquats_g04_c04,BodyWeightSquats,BodyWeightSquats,0.9815812110900879,3,63
v_BodyWeightSquats_g05_c01,BodyWeightSquats,PushUps,0.8862478733062744,3,71
v_BodyWeightSquats_g05_c02,BodyWeightSquats,BodyWeightSquats,1.2286837100982666,5,135
v_BodyWeightSquats_g05_c03,BodyWeightSquats,BodyWeightSquats,0.7636828422546387,2,54
v_BodyWeightSquats_g05_c04,BodyWeightSquats,BodyWeightSquats,1.7114739418029785,9,260
v_BodyWeightSquats_g06_c01,BodyWeightSquats,TaiChi,1.121574878692627,6,179
v_BodyWeightSquats_g06_c02,BodyWeightSquats,TaiChi,1.116962194442749,5,122
v_BodyWeightSquats_g06_c03,BodyWeightSquats,BodyWeightSquats,1.2186522483825684,6,152
v_BodyWeightSquats_g06_c04,BodyWeightSquats,BodyWeightSquats,1.0023880004882812,4,95
v_BodyWeightSquats_g06_c05,BodyWeightSquats,BodyWeightSquats,1.2236380577087402,6,177
v_BodyWeightSquats_g07_c01,BodyWeightSquats,BodyWeightSquats,1.2177248001098633,5,123
v_BodyWeightSquats_g07_c02,BodyWeightSquats,JumpingJack,0.9260308742523193,4,103
v_BodyWeightSquats_g07_c03,BodyWeightSquats,BodyWeightSquats,0.985105037689209,3,83
v_BodyWeightSquats_g07_c04,BodyWeightSquats,BodyWeightSquats,0.7725679874420166,2,54
v_Bowling_g01_c01,Bowling,Bowling,1.1209547519683838,6,159
v_Bowling_g01_c02,Bowling,Bowling,1.1099369525909424,5,125
v_Bowling_g01_c03,Bowling,Bowling,1.1138088703155518,5,130
v_Bowling_g01_c04,Bowling,Bowling,1.114361047744751,6,155
v_Bowling_g01_c05,Bowling,Bowling,1.3527240753173828,7,185
v_Bowling_g01_c06,Bowling,Bowling,1.1212329864501953,5,148
v_Bowling_g01_c07,Bowling,Bowling,1.1161856651306152,5,131
v_Bowling_g02_c01,Bowling,Bowling,0.9044182300567627,3,82
v_Bowling_g02_c02,Bowling,Bowling,1.1186718940734863,5,148
v_Bowling_g02_c03,Bowling,Bowling,0.8925461769104004,4,119
v_Bowling_g02_c04,Bowling,Bowling,0.8861680030822754,4,117
v_Bowling_g03_c01,Bowling,Bowling,1.1103291511535645,6,159
v_Bowling_g03_c02,Bowling,Bowling,1.1126830577850342,5,139
v_Bowling_g03_c03,Bowling,Bowling,1.1173279285430908,5,138
v_Bowling_g03_c04,Bowling,Bowling,1.10744309425354,5,139
v_Bowling_g03_c05,Bowling,Bowling,1.108483076095581,5,145
v_Bowling_g03_c06,Bowling,Bowling,1.1123440265655518,5,141
v_Bowling_g03_c07,Bowling,Bowling,0.8902440071105957,4,109
v_Bowling_g04_c01,Bowling,Bowling,1.1044669151306152,5,122
v_Bowling_g04_c02,Bowling,Bowling,1.105903148651123,5,139
v_Bowling_g04_c03,Bowling,Bowling,1.1158499717712402,5,137
v_Bowling_g04_c04,Bowling,Bowling,0.6633219718933105,2,50
v_Bowling_g05_c01,Bowling,Bowling,0.8967130184173584,4,115
v_Bowling_g05_c02,Bowling,Bowling,1.131147861480713,5,128
v_Bowling_g05_c03,Bowling,Bowling,1.115800142288208,5,150
v_Bowling_g05_c04,Bowling,Bowling,1.1166081428527832,5,121
v_Bowling_g05_c05,Bowling,Bowling,0.9095721244812012,4,118
v_Bowling_g05_c06,Bowling,Bowling,1.1131949424743652,5,150
v_Bowling_g05_c07,Bowling,Bowling,0.8951029777526855,4,112
v_Bowling_g06_c01,Bowling,Bowling,1.1156129837036133,5,138
v_Bowling_g06_c02,Bowling,Bowling,1.1119840145111084,5,132
v_Bowling_g06_c03,Bowling,Bowling,0.8889169692993164,3,70
v_Bowling_g06_c04,Bowling,Bowling,0.8893158435821533,3,72
v_Bowling_g06_c05,Bowling,Bowling,1.1116831302642822,5,130
v_Bowling_g06_c06,Bowling,Bowling,0.8873836994171143,3,65
v_Bowling_g06_c07,Bowling,Bowling,1.1104421615600586,5,139
v_Bowling_g07_c01,Bowling,Bowling,1.1098999977111816,5,144
v_Bowling_g07_c02,Bowling,Bowling,0.885887861251831,4,100
v_Bowling_g07_c03,Bowling,Bowling,1.1041741371154785,5,150
v_Bowling_g07_c04,Bowling,Bowling,1.1139960289001465,5,125
v_Bowling_g07_c05,Bowling,Bowling,1.1098859310150146,5,141
v_Bowling_g07_c06,Bowling,Bowling,1.1117289066314697,5,121
v_Bowling_g07_c07,Bowling,Bowling,1.1094017028808594,5,130
v_BoxingPunchingBag_g01_c01,BoxingPunchingBag,BoxingPunchingBag,1.2568178176879883,5,129
v_BoxingPunchingBag_g01_c02,BoxingPunchingBag,BoxingPunchingBag,1.252471923828125,6,159
v_BoxingPunchingBag_g01_c03,BoxingPunchingBag,BoxingPunchingBag,1.245439052581787,5,148
v_BoxingPunchingBag_g01_c04,BoxingPunchingBag,BoxingPunchingBag,1.249743938446045,6,169
v_BoxingPunchingBag_g01_c05,BoxingPunchingBag,BoxingPunchingBag,1.249474048614502,6,169
v_BoxingPunchingBag_g01_c06,BoxingPunchingBag,BoxingPunchingBag,1.2546370029449463,6,164
v_BoxingPunchingBag_g01_c07,BoxingPunchingBag,BoxingPunchingBag,1.2779569625854492,6,153
v_BoxingPunchingBag_g02_c01,BoxingPunchingBag,BoxingPunchingBag,1.2482140064239502,5,131
v_BoxingPunchingBag_g02_c02,BoxingPunchingBag,BoxingPunchingBag,1.7556657791137695,10,281
v_BoxingPunchingBag_g02_c03,BoxingPunchingBag,BoxingPunchingBag,1.512397050857544,8,229
v_BoxingPunchingBag_g02_c04,BoxingPunchingBag,BoxingPunchingBag,1.4895648956298828,8,223
v_BoxingPunchingBag_g02_c05,BoxingPunchingBag,BoxingPunchingBag,1.2697842121124268,6,169
v_BoxingPunchingBag_g02_c06,BoxingPunchingBag,BoxingPunchingBag,1.255539894104004,6,179
v_BoxingPunchingBag_g02_c07,BoxingPunchingBag,BoxingPunchingBag,1.7515552043914795,10,285
v_BoxingPunchingBag_g03_c01,BoxingPunchingBag,BoxingPunchingBag,1.2627079486846924,6,176
v_BoxingPunchingBag_g03_c02,BoxingPunchingBag,BoxingPunchingBag,1.2513959407806396,6,152
v_BoxingPunchingBag_g03_c03,BoxingPunchingBag,BoxingPunchingBag,1.5049939155578613,7,185
v_BoxingPunchingBag_g03_c04,BoxingPunchingBag,BoxingPunchingBag,1.7419240474700928,10,273
v_BoxingPunchingBag_g03_c05,BoxingPunchingBag,BoxingPunchingBag,1.2690880298614502,6,170
v_BoxingPunchingBag_g03_c06,BoxingPunchingBag,BoxingPunchingBag,1.2544262409210205,5,140
